Video URL	Nickname	User URL	Date	Text	Email from comment	Upvotes	Replies
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Thug Life Ganyu	http://www.youtube.com/channel/UCAvxYw79p58EYW0G0_UZnRw	2021-11-12T23:19:57Z	"Albedo: *Dragonspine is getting more dangerous*
Also Albedo: That's because I'm the danger"		736	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Lhixie Palana	http://www.youtube.com/channel/UCC3gmajDGbayPVjk_cXXPow	2021-11-15T05:46:40Z	My mom hid my phone for no reason and i just see this new event on dragonspine it's adding up more pain but it's good so i dont have to go on that snow mountain.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	sultryjmac	http://www.youtube.com/channel/UCpUaxURncATBFfnz_rWHLyA	2021-11-19T04:52:27Z	Do we have to give two gifted subs to download it and make sure we're positive in our genshin opinions?		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	coolett	http://www.youtube.com/channel/UCcvQypobW0bhOSJ1y8xConA	2021-11-15T11:28:26Z	when you haven't even defeated baal :')		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	MultifandomTrash	http://www.youtube.com/channel/UCLrpP17m9z-4eM5eiB-Q17g	2021-11-22T17:09:31Z	Someone said Itto reminds them of Rengoku from Demon Slayer and now I can't unsee it		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Adhitya Trustha	http://www.youtube.com/channel/UC6puUZxJlJIcvpbUeZcyLjw	2021-11-12T16:11:32Z	"Aether : Hey Bennet, i'll give you this fastering desire!
Albedo : SO YOU CHOOSE DEATH"		1190	14
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Clash with Assassin's	http://www.youtube.com/channel/UCsf5v5UeixaQ42ngAnv6NIw	2021-11-21T10:13:00Z	Lol even bannet started using better sword on other hand aether is still using dull blade 🤣🤣		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Princess Of Brasil	http://www.youtube.com/channel/UCu3bxqXKeoLj1RO45gaTcZw	2021-11-25T22:57:37Z	1:54 enquanto isso na espinha o dragão...		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	hey girlie hold still	http://www.youtube.com/channel/UCja6yjgHx2EgnOYJJNTbAMA	2021-11-14T22:43:09Z	I  NEED TO GET ALBEDO ASAP		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	primrose 	http://www.youtube.com/channel/UCn34L4xPdbwkeNKsquyu10w	2021-11-15T03:28:57Z	why does itto remind me of kaminari 💀		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Super Boy	http://www.youtube.com/channel/UCBIK0m0qtmJV2LM_KPmgsqg	2021-11-12T13:01:48Z	I love how they show such an intense trailer and they show the actual gameplay and everything is calm with calm Dragonspine ost		425	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Edhel	http://www.youtube.com/channel/UCHmK9yzpyBx6rsLj6zvuGDw	2021-11-14T15:57:48Z	albedo หล่อมากกกกกกกกกก ชอบผู้ชายฉลาด แล้วแพท 2.3 ก็น่าเล่นมาก >_<		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Sun Paul	http://www.youtube.com/channel/UCjA2bW-MWpXRf5cAo4aVnPA	2021-11-25T18:40:44Z	well now we know who they are fighting		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Demon Eon	http://www.youtube.com/channel/UCBNtIusqYDsWV6iAGYMgXxg	2021-11-17T16:31:41Z	Itto’s voice is higher than I expected.		0	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Sluttdrugs	http://www.youtube.com/channel/UChePK-s4rv6EdIPvcx0-npA	2021-11-14T18:48:30Z	Just when I started to like dragonspine too😃		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Enryu	http://www.youtube.com/channel/UC0_ADc-QLRAyR6Xb3HknXrw	2021-11-12T12:45:47Z	"Seeing bennet like that made me feel like a proud dad as he is almost never off my team
BENNIES GANG"		908	20
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Loripoki	http://www.youtube.com/channel/UCVPcYRfMSGWZhekMGDv4tlA	2021-11-19T14:42:16Z	it's super sus how albedo stated someone stole stuff from his alchemy beforehand, so I don't think it's albedo we're fighting but some imposter.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Kaito Sasaki	http://www.youtube.com/channel/UCSGF_NIDl63ENbGCSIN0vkQ	2021-11-15T00:31:52Z	YES MORE MONDSTADT CONTENTTTTT		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	DSKeGM - LoupGarou	http://www.youtube.com/channel/UCgUYQtP0uc6rkR8Tt_P72hg	2021-11-18T15:53:01Z	I am the only one that thinks Itto looks like Garou (from One-Punch Man) in many aspects?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Gacha Işık	http://www.youtube.com/channel/UCGTWbVuyY93BH_yMc8oZBdg	2021-11-16T14:57:47Z	"i cant play genshin bc of my network ;-;
But im so excited for the new update

i hope we can save Mondstadt ;w;"		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Aja	http://www.youtube.com/channel/UC0LAnIPFnLMxSB5TF9Zg-nw	2021-11-12T14:33:01Z	Well, that escalated fron ""Let's combine our forces and build a huge snowman"" to ""Albedo, what the devil do you think you were doing?""		826	13
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Pjgaming 104	http://www.youtube.com/channel/UCoqNpUq-Z97Io7UA0X20zBg	2021-11-19T10:59:33Z	Put some respect on Bennet. Many say he's weak but he's a beast for a kid his age.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Thiện Lê	http://www.youtube.com/channel/UCy6lzFdz6TQBGUfFIwVIvZA	2021-11-17T01:54:17Z	When is the next top up event Mihoyo 😭		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jana Šveljo	http://www.youtube.com/channel/UCX58guTnonmMiTl_6sbqaBA	2021-11-24T09:35:05Z	"no one..literally not a damn soul...
me: MARVELOUS MERCHANDISE IS BACCCCKKKKK MAAAAAANNNNNNN!!!"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Garde NA	http://www.youtube.com/channel/UCxIvZs8CEa4GosJJlTr0WHQ	2021-11-15T07:03:08Z	Si pasa eso desactivo mi vida 😭		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Zek	http://www.youtube.com/channel/UCAzauyF9ycSy-uEoCF7DVHw	2021-11-12T16:31:20Z	Is it just me or are they getting so much better in making trailers		467	6
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Infickco	http://www.youtube.com/channel/UCPhtXWqet-aXJuaW8uWGpBQ	2021-11-17T00:30:20Z	This event better not be locked behind a quest in Inazuma cause I JUST got here		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Suelen	http://www.youtube.com/channel/UCiuQbXnzKQt-UNNq8-LnLJA	2021-11-14T23:58:34Z	WOOF WOOF I WANT THE WOOF BOIIII!!!!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Cookies~	http://www.youtube.com/channel/UCwVoEhFrldmqncTMXBRUj3w	2021-11-17T10:50:34Z	Oh wow cant wait		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Полина Канакина	http://www.youtube.com/channel/UCvh3YoYF2MN5qGiOQ66uuug	2021-11-14T21:19:12Z	More Albedo content yeeeeeeeaaaaa		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	The Ragnvindr	http://www.youtube.com/channel/UC5ckuE9D4KHozckJiIB1ZoA	2021-11-13T16:37:04Z	Dainsleif said this on Albedo's Collected Miscellany: ""If Albedo were ever to make a single wrong move... I could not let myself ignore it...""		858	5
https://www.youtube.com/watch?v=CXYGOpcNNSQ	arvel marcellio	http://www.youtube.com/channel/UCPgcMdv2Z514G8Kd6hn5AUg	2021-11-14T17:00:05Z	"Me when hear itto voice:

FOR REAL?"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Pironite	http://www.youtube.com/channel/UCUzPdt1n54SdhN-AKFo9uUQ	2021-11-17T00:53:27Z	So ahhhh is Eula's attack animation fixed yet?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Chyme	http://www.youtube.com/channel/UCDRxEKO8QDL4UQJtpLTK25Q	2021-11-14T21:00:21Z	Me who stole Albedo's notes 👀		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Da Noob roblox	http://www.youtube.com/channel/UC1FHsWBT8Qap7Iji08OUgmw	2021-11-26T23:51:37Z	"why u all saying albedo is evil bruh
he even warned us that something may happen to him
and u can clearly even see the star on  his neck disapearing when he goes in the cave

like just calm down we don't know
maybe there a fake albedo
or maybe the star disapear sometime and he lose control and don't remember



and ye bennett looks cool in this"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Yashuop	http://www.youtube.com/channel/UCNI-5_OHmN7lHXewJLOAnuw	2021-11-12T12:45:35Z	Claim your “here within an hour” ticket right here		20105	496
https://www.youtube.com/watch?v=CXYGOpcNNSQ	EllieBellyDaOstrich	http://www.youtube.com/channel/UCs_G-P-pfLr-Rxp9C0NiMNw	2021-11-19T03:14:26Z	"*sees itto*
*thinks*
*thinking intensifies*


*that’s a bakugo species*"		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	rinjani aurora	http://www.youtube.com/channel/UCtXH-IItG0m_KekM8o4t0UA	2021-11-19T04:27:07Z	I haven't done it yet, please next year, give the Lantern Rite event again		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Afatar Ing	http://www.youtube.com/channel/UCuRMLu4StaYOFyE08cTTy2A	2021-11-16T22:50:44Z	Good luck with your luck guys. Btw i am at pity 80 rate on now		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	whovibe	http://www.youtube.com/channel/UC1hhtLjOwL9GswDGK4ywX-w	2021-11-17T12:00:32Z	Itto is such a fine speciman		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	᯽Chrissy.Pissy᯽	http://www.youtube.com/channel/UCAfJzijZ9S45oyS3fIb4wwA	2021-11-12T14:36:18Z	"“Dragonspine has become more dangerous than ever”

I thought it already became more dangerous when I hit world level 8-"		916	4
https://www.youtube.com/watch?v=CXYGOpcNNSQ	aes edits	http://www.youtube.com/channel/UCZcJADOyLwG7-Ilre6UEf1w	2021-11-14T23:05:31Z	itto reminds me of inuyasha from his speech to the way he fights		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	J Javier	http://www.youtube.com/channel/UCjXAE9XZNVljmTyPTU41rog	2021-11-16T08:08:29Z	I mean..why i so excited to see albedo become devil?		0	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Ari-Chan __	http://www.youtube.com/channel/UCA1EbsljDZYQLzr6a1t_ehA	2021-11-15T18:23:03Z	More Dragonspine pain yay		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Samppanella	http://www.youtube.com/channel/UCXcXJiBOozj1IJLb41fop4w	2021-11-17T18:51:54Z	Barbatos knows hiw many times I've replayed this		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	R A I N Y	http://www.youtube.com/channel/UCyylaSdlFWZBZdRaFhbBcgA	2021-11-12T13:26:47Z	Dragonspine and albedo are just giving me such huge nostalgia. I started playing when albedos banner was up and I would do his quest in peace. The music is so calm and meaningful. Truly one of the best soundtracks in this game to me, cuz it has such an emotional value		389	3
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ALPHA X4	http://www.youtube.com/channel/UC-9Hv8loBiamfte5AoA5MVA	2021-11-15T10:56:45Z	AAAAA maldito mihoyo, te di 75 deseos y una bendición lunar para que me dieras a hu tao y me dijiste XD		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	serry ciok	http://www.youtube.com/channel/UCFaIc4PbiomuS6Qat3ph3dg	2021-11-21T15:29:47Z	Can we just talk about how Arataki Itto's intro was literally the definition of AMAZING. >:(((		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Lloyd | WRP	http://www.youtube.com/channel/UCs5lBOxd48frDeLjvrfRaHA	2021-11-15T00:41:30Z	Again. The legendary dull blade		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Baji-san ^^	http://www.youtube.com/channel/UCGMfbM2_sJlpQZUv9GAENqA	2021-11-15T05:06:37Z	Albedo will come home, he has no choice :)		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Blackbun	http://www.youtube.com/channel/UCQlwpzQLAsHBxi8XUqMi6SA	2021-11-12T13:19:49Z	"Rosaria in the back once Albedo turns:
THEY CALLED ME A MADMAN"		596	9
https://www.youtube.com/watch?v=CXYGOpcNNSQ	JaeYong YuWin	http://www.youtube.com/channel/UC8Tezw9a70z3zHKdg_qNjsg	2021-11-15T00:01:04Z	I refuse to believe that’s Albedo. The real uses his RIGHT HAND when doing the animation. So why use his LEFT here? Might be someone disguised as him. I’m excited!		1	1
https://www.youtube.com/watch?v=CXYGOpcNNSQ	A K	http://www.youtube.com/channel/UCjkEOHp0eoCc4rxkIdU2j0Q	2021-11-27T06:33:07Z	Zhongli solos Genshin universe @me!!!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Galaxium ibui	http://www.youtube.com/channel/UCeXMmxatPXnw-Sjd_tTwl4w	2021-11-16T15:43:04Z	Bennet real 5 star ( why is a dragonspine event that’s a bit sad)		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Syazwani	http://www.youtube.com/channel/UC-KG3Y2I6JRZWCatyGa0WVQ	2021-11-15T01:41:14Z	Is albedo gonna make comeback banner or not?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	puppy	http://www.youtube.com/channel/UCQpRxukRlv6P5GUsHIOGBhA	2021-11-12T13:37:03Z	"eula: what the devil r u doing!!?!????
albedo: someone took my research notes"		850	7
https://www.youtube.com/watch?v=CXYGOpcNNSQ	orangeorangecitrus	http://www.youtube.com/channel/UCYQQ2KhheMdEcH7b6tKaGVw	2021-11-19T03:58:44Z	Whats shaking my boots isnt evil albedo, but paimons mention of the traveler making a ""sacrifice"" and how its whole purpose was defeated since onis (arataki itto) still remain in inazuma		0	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	アリフ	http://www.youtube.com/channel/UCkg4hYfkio1rT4eJLwLVQ9g	2021-11-15T00:56:24Z	So... The next story will be at dragonspine? Or it is just event story?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	alayna?	http://www.youtube.com/channel/UCpJj8ugn5GM-sLnbx00it6w	2021-11-17T00:29:58Z	BENNETT CARRIED THIS WHOLE VIDEO		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	kataratsu	http://www.youtube.com/channel/UCvHR7ivtywvj6I7B41zpt7g	2021-11-20T10:45:49Z	Так показано как будто он сможет справляться с этими призрачными-собаками... Конечно же - НЕТ.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	PlsRespectCocoas	http://www.youtube.com/channel/UCuIg9ecGYLs5ytlCWN8szwg	2021-11-12T18:51:52Z	"Proof that Childe will get ANOTHER rerun: Misty dungeon is back and there’s Childe.
He’ll come sometime soon (prediction)


edit: There's a random guy who sent a link in the replies, it has nothing to do with genshin dont click it"		1965	24
https://www.youtube.com/watch?v=CXYGOpcNNSQ	melOdw	http://www.youtube.com/channel/UC5trRrwWqoCLsqQ7bLsAliQ	2021-11-28T02:26:30Z	QUE PROOOO		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Bunny Fuzzy	http://www.youtube.com/channel/UCT5C1ZfUfKFNhuAV4ZU_x-Q	2021-11-15T12:06:20Z	Let me fight the Dynamaxed Whopper flower please.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Ilysxmuch Vill	http://www.youtube.com/channel/UC4HPT5prlWK3VOMufW8bpUg	2021-11-20T03:41:40Z	POV:your apple storage can’t take Genshin impact anymore		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	monogoroshi 1	http://www.youtube.com/channel/UCvUr6jJB-Pc7Qnv1_HMB0Zw	2021-11-15T13:22:25Z	who gave bennet the traveler's handy sword		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	maiki tsumioda	http://www.youtube.com/channel/UCFAcaJL_T0M03x7u7xN5Z5A	2021-11-12T15:22:30Z	"albedo: *damn where are my alchemy notes*

sucrose and timeus: 🧍‍♀️🧍‍♂️"		674	6
https://www.youtube.com/watch?v=CXYGOpcNNSQ	dombu	http://www.youtube.com/channel/UCtq3xFxLyZRljDbS3zDC4nA	2021-11-15T01:26:43Z	IMA SAVE FOR ITTO AND GOROU >U<		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	raizel	http://www.youtube.com/channel/UC5-kzjeQsiPPXffsB8IkSjw	2021-11-15T05:14:35Z	🛐 ALBEDO COME HOME LET ME WIN 50/50 🛐		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	weeb	http://www.youtube.com/channel/UCQY9_Z_zXoMyBv5wvGmNvDQ	2021-11-15T13:33:47Z	"Some facts did you know if you search up 72 goetia demon names You will see  barbatos,Baal,Morax and paimon?



Some weeb will be back for more facts"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Abdulla Fareaa	http://www.youtube.com/channel/UCbVZuMtKeMonB_nsBZnFU7g	2021-11-15T11:10:45Z	Eula says Albedo what the devil do you think you WERE doing? she didn't say what ARE you doing so its clearly after the fight. implying that he was training or testing something out.		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Valloruzz	http://www.youtube.com/channel/UCi9ASr785VH3evddSJ80EQA	2021-11-12T12:54:23Z	Is Bennett’s luck finally good enough for him to fight against a homunculus?!?		728	13
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Princess Nathania	http://www.youtube.com/channel/UCAC6aQsX2mwKVvszJvKSQDg	2021-11-14T23:25:58Z	I have a question. Why is Albedo and Eula Fighting? Is Albedo a Villian now?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	CapREX77	http://www.youtube.com/channel/UCfv_75mWgCOXRNMQraxx9cg	2021-11-18T23:05:09Z	2:41 Anyone else wondering why tf is Albedo wielding Cryo?!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	✔ Uciha Kawaki	http://www.youtube.com/channel/UCPhG_pXZWOcd4j_H-q7jNtg	2021-11-15T05:12:03Z	Hi genshin,musuh2 baru lebih utama dr pada karakter baru,oh ya tiap tingkatan level desain musuh jangan itu2 saja,masak level 10 sama 90 tetap saja musuh sama boring padahal utk level 90 perjuangan amat keras dibayar desain musuh yg monoton....harusnya desain musuh ada 1 juta desain dan dikategorikan dg level yg berkala desainnya dan karakter yg dimainkan ratusan saja...		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	દ  ·◞𝗥ᴏ𝘇ᴀl𝗶ʏ𝕒[🧁]¡-⸝⸝	http://www.youtube.com/channel/UCWQBajL2H3MZ0JSAY81TdOg	2021-11-17T04:09:44Z	tE aMo mihoYo 😭💗💗💗		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	ok	http://www.youtube.com/channel/UCIF5zxx4xk2QchGcp5xF-8A	2021-11-13T03:16:30Z	"*""Dragonspine has become more dangerous than it has ever been.""*
*Flashbacks to trying to get up to the Blizzard Strayer domain*"		642	3
https://www.youtube.com/watch?v=CXYGOpcNNSQ	chungoy fayin	http://www.youtube.com/channel/UCzfcCeflpCsSEz0bEoZP-wQ	2021-11-26T07:18:14Z	albedo be like : DAMN THAT CHEATING BENNET ARE U WANT TO SHOWCASE OR SOME SHT NAH IM RUNNING		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Hollypuff.	http://www.youtube.com/channel/UCrKFYSaCmEK8X-CslusOQJw	2021-11-17T00:25:53Z	MARVELOUS MERCHANDISE GUY IS BACK!!!!!!!		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Domzalski	http://www.youtube.com/channel/UCMbttWhyxfVXG7hqjmrQgdw	2021-11-15T05:45:59Z	No one can tell me aether isn't the MC...cause he is...not lumine!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Rowena Jane Parilla	http://www.youtube.com/channel/UCA18ytsNIKAkM6J3KigukqQ	2021-11-16T07:11:27Z	Why alabedo his my fav characters CRY u know what im switching		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Denki kaminari	http://www.youtube.com/channel/UCToXqO7Bxo4o99iDUaM-RwQ	2021-11-19T17:31:01Z	lisa jean and kaeya:chillin at the monsthad while albedo tryna destroy it		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Nine	http://www.youtube.com/channel/UCyTvIA8-uQkly2j99-YGZDA	2021-11-16T01:13:34Z	Make Albedo look like the thumbnail!		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Kyosukedono	http://www.youtube.com/channel/UCurtE16H5lXLGsNArvOvpvQ	2021-11-17T06:01:12Z	I want a wallpaper of that Paimon		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	DbonRP	http://www.youtube.com/channel/UCb6Y-t37HyH0whfRD5kXBhA	2021-11-18T01:50:29Z	Even though I hate amber and don't really care for Bennett it's cool seeing them come back to the story		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Xin_Out 190	http://www.youtube.com/channel/UCHVHYzH7UQeuTImPUGCHVAw	2021-11-12T16:46:18Z	That’s the best animation I’ve ever seen but currently crying because of it		488	2
https://www.youtube.com/watch?v=CXYGOpcNNSQ	TheSavageGamerboii	http://www.youtube.com/channel/UCtUA1oFUw-y6zzr-jmbKMCQ	2021-11-17T06:27:23Z	My boy Bennet breaking ice		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	PokeTopia!	http://www.youtube.com/channel/UC1ALgnz5jStanPyTHdECGCQ	2021-11-15T07:05:09Z	"tbh i thought wolfy boy was 5 star-
plus the way itto just kicks them-"		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Apple pie	http://www.youtube.com/channel/UCQ9cNL7ZH0OzUCueLci8YwA	2021-11-16T13:13:25Z	Albedo is Elza confirmed		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Sleepy_818 Rx	http://www.youtube.com/channel/UC-yol0sRblvWqLdSNmWLqaQ	2021-11-22T04:35:35Z	Saved my 10 wishes for this haha most likely i wont get crap -___-		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Mahertian	http://www.youtube.com/channel/UCE5IlT7F2kuCmfd8eCk0xFA	2021-11-12T18:14:11Z	"Me with Albedo on my team:

I will use Albedo to defeat Albedo."		479	7
https://www.youtube.com/watch?v=CXYGOpcNNSQ	amburegul guy	http://www.youtube.com/channel/UCet_Zj8GUgsPfihYcNmaaSg	2021-11-23T01:38:01Z	Thanks god they didnt nerf itto abs		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	clorii	http://www.youtube.com/channel/UCO8Mt6xcFxfdKlUJW4f6w_g	2021-11-24T10:30:12Z	AMBER AND EULA IM SOBBING		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	꧁𝙴𝚕𝚕𝚊꧂	http://www.youtube.com/channel/UCKPIZ111fBCqFNfKhb4x95A	2021-11-30T03:10:23Z	2:39 (dont mind me Im just time stamping this)		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Moonzu	http://www.youtube.com/channel/UCtmu9HEVfDY9dVHMiYKqzSQ	2021-11-14T18:46:15Z	the avalance did something to Albedo :(		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	bigboysalmon 55	http://www.youtube.com/channel/UCl8aprMlWbQDl-reYBMkm_g	2021-11-12T14:02:06Z	That moment when Albedo will have vengeance and Eula is trying to figure out the truth of this world..		681	5
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Abiir Toumi	http://www.youtube.com/channel/UCDWsVZthigNekIY1A4T2dZA	2021-11-24T22:30:09Z	Itto is not as bulky as his character art WHYYY		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Ezra Orhan	http://www.youtube.com/channel/UC-2s16NmRGD4joVzZgTE-kg	2021-11-15T23:33:45Z	Is itto a strong character?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Kageyama_ Akatsuk1	http://www.youtube.com/channel/UClhfQekjjAB9ndxlkActpmw	2021-11-15T04:05:20Z	Who knew he'd get so mad over some missing files		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	gika Ro	http://www.youtube.com/channel/UCyN6AIHbkkAHUZayn-iLXDQ	2021-11-16T23:24:17Z	"Klee: Tries to destroy Mondstadt
Albedo: Actually destroys Mondstadt"		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Mcdiluc	http://www.youtube.com/channel/UC1Ausim7VrvNEBDipxNqeHg	2021-11-13T09:26:14Z	"Albedo: *Uses cryo*
People with albedo: Impossible"		562	3
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Swen.mp3	http://www.youtube.com/channel/UC13ta_wWCwnkZJzsggTpsnw	2021-11-19T16:37:15Z	Y'ALL TIMMIE WAS INCLUDED OMGONGOMG ANOTHER STEP CLOSER TO BECOMING A BOSS??????????		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Klee	http://www.youtube.com/channel/UC-SeYIBmUIJPn2JD2aayacg	2021-11-18T12:50:17Z	Albedo tryna be “let it go, let it go” 👁💧👄💧👁		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	CounterCrafter	http://www.youtube.com/channel/UC8yDeJNjvcM7-FWGYvyaLHQ	2021-11-23T15:41:15Z	Yo I kinda want cryo Albedo now		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Jay	http://www.youtube.com/channel/UCkYJVb3vMTmBv-3N1jvTufg	2021-11-16T12:05:11Z	I RECOGNIZED MAX MITTELMAN AS ARATAKI’S VA SO QUICJ		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	wasdboi	http://www.youtube.com/channel/UCeA_A8Hb76qSW1KpUt1EUWQ	2021-11-12T13:47:40Z	Nobody is gonna talk about how Bennet can finally be the main character of his story? That boy literally dodge all those icicles without getting hit. (2:45)		625	12
https://www.youtube.com/watch?v=CXYGOpcNNSQ	DbonRP	http://www.youtube.com/channel/UCb6Y-t37HyH0whfRD5kXBhA	2021-11-15T03:37:15Z	its misdirection again. its prob gana be a 2 second fight then they make up with the power of friendship.		1	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Calli’s world!	http://www.youtube.com/channel/UCKqs-Pfd8pgkCTmJqc-4iew	2021-11-15T08:29:20Z	why is gorou fighting an enemy with the same element?		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Khai Phan	http://www.youtube.com/channel/UCqa9-HcZPA19sT1P8KdOMuQ	2021-11-18T06:30:09Z	"Albedo is here but where Sucrose?
👁️ 👄 👁️"		2	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	F2P Xiao	http://www.youtube.com/channel/UC3uWQV6PTY-STI29PJxenFQ	2021-11-19T04:15:01Z	If we have to kill albedo…		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Klee	http://www.youtube.com/channel/UCEjkRgZaaCtTQzpDrw92Aow	2021-11-12T12:45:54Z	"Itto with stick arms: _i sleep_
Albedo going feral: *REAL SH*T*"		596	11
https://www.youtube.com/watch?v=CXYGOpcNNSQ	clorii	http://www.youtube.com/channel/UCO8Mt6xcFxfdKlUJW4f6w_g	2021-11-24T10:29:11Z	ITTOS SO COOL		0	0
https://www.youtube.com/watch?v=CXYGOpcNNSQ	Schn Gaming	http://www.youtube.com/channel/UCXV45a3xfLSao_Mg0FP561g	2021-11-17T13:07:43Z	1:18 Nagamitsu is back boys		0	0
